program,0_-2_0_-1_0,0_-2_-1_-1_0,0_-2_-1_0_-1,1_-3_-1_0_-1,0_-3_-1_0_-1,0_-3_-2_0_-1,1_-3_-1_0_0,0_-2_-1_-1_-1,1_-4_-1_0_-1,1_-2_-1_-1_0,1_-2_-1_-1_-1,1_-3_-2_0_-1,2_-3_-1_0_-1,1_-3_-1_1_-1,0_-2_0_0_0,0_-3_-1_0_0,1_-3_-1_-1_0,1_-4_-2_0_-1,2_-3_-2_0_-1,0_-3_-1_1_-1,2_-3_-1_-1_-1,1_-1_-1_-1_-1,1_-3_-1_-1_-1,0_-3_-1_-1_0,0_-4_-1_0_-1,2_-3_-1_0_0,-1_-2_-1_0_-1,0_-4_-1_1_-1,1_-2_0_-1_0,0_-3_-1_-1_-1,2_-4_-1_0_-1,1_-3_0_-1_0,-1_-3_0_0_-1,0_-3_0_0_0,1_-4_0_0_0,0_-3_0_-1_0,1_-4_-1_0_0,2_-4_-1_0_0,1_-4_-1_1_-1,2_-4_0_0_0,0_-3_0_0_-1,0_-4_0_0_-1,0_-4_0_0_0,1_-5_-1_0_-1,1_-5_-1_1_-1,-1_-3_0_0_0,1_-4_0_-1_0,1_-4_-1_-1_-1,1_-3_0_-1_-1,1_-4_-1_-1_0,1_-5_-1_-1_0,2_-5_-1_0_-1,2_-5_-1_0_0,0_-4_-1_-1_-1,0_-4_0_-1_0,0_-5_0_0_0,0_-3_1_-1_0,-1_-3_0_-1_0,-1_-4_0_0_0,0_-4_0_1_-1,0_-5_0_1_-1,0_-5_-1_1_-1,0_-5_-1_0_-1,1_-4_0_0_-1,1_-5_0_0_0,0_-3_0_-1_-1,1_-5_-1_0_0,-1_-3_1_0_0,0_-4_1_-1_0,1_-4_0_-1_-1,1_-6_-1_0_-1,-1_-4_0_-1_0,0_-5_0_0_-1,0_-4_1_0_0,0_-3_1_0_0,0_-6_-1_1_-1,1_-5_0_-1_0,2_-5_-1_1_-1,2_-6_0_0_0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_231/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,13.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,9.0,3.0,8.0,0.0,3.0,0.0,2.0,6.0,240.0,0.0,0.0,516.0,6.0,0.0,3.0,0.0,2.0,273.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_573/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,17.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,9.0,11.0,3.0,9.0,0.0,6.0,0.0,2.0,6.0,77.0,0.0,0.0,145.0,10.0,0.0,3.0,0.0,2.0,63.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_241/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,9.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,4.0,7.0,1.0,8.0,0.0,3.0,0.0,1.0,6.0,244.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_468/stochastic-volatility.stan,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,8.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,2.0,0.0,1.0,5.0,244.0,0.0,0.0,512.0,4.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_463/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,12.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,10.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,450.0,0.0,0.0,515.0,5.0,0.0,3.0,0.0,2.0,61.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_505/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,241.0,0.0,0.0,510.0,3.0,0.0,4.0,0.0,1.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_368/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,14.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,7.0,9.0,3.0,8.0,0.0,4.0,0.0,2.0,6.0,246.0,0.0,0.0,516.0,8.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_575/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,12.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,9.0,1.0,8.0,0.0,2.0,0.0,1.0,6.0,247.0,0.0,0.0,516.0,4.0,0.0,4.0,0.0,2.0,266.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_215/stochastic-volatility.stan,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,6.0,9.0,3.0,6.0,0.0,2.0,1.0,2.0,5.0,42.0,0.0,0.0,74.0,5.0,0.0,3.0,0.0,2.0,29.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_59/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,236.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,273.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_248/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,13.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,7.0,10.0,3.0,5.0,0.0,2.0,0.0,2.0,6.0,244.0,0.0,0.0,515.0,6.0,0.0,3.0,0.0,1.0,266.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_274/stochastic-volatility.stan,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,17.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,11.0,12.0,2.0,7.0,0.0,5.0,0.0,2.0,5.0,248.0,0.0,0.0,519.0,8.0,0.0,3.0,0.0,2.0,266.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_150/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,1.0,0.0,2.0,6.0,243.0,0.0,0.0,512.0,4.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_569/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,2.0,6.0,0.0,2.0,0.0,2.0,6.0,22.0,0.0,0.0,43.0,4.0,0.0,3.0,0.0,2.0,18.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_126/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,12.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,9.0,3.0,8.0,0.0,3.0,0.0,1.0,5.0,247.0,0.0,0.0,516.0,6.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_554/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,12.0,0.0,0.0,19.0,5.0,0.0,3.0,0.0,2.0,4.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_496/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,12.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,10.0,3.0,6.0,0.0,1.0,0.0,2.0,6.0,245.0,0.0,0.0,515.0,4.0,0.0,3.0,0.0,1.0,266.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_84/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,243.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_131/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,243.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_488/stochastic-volatility.stan,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,6.0,7.0,2.0,6.0,0.0,2.0,0.0,2.0,7.0,243.0,0.0,0.0,512.0,4.0,0.0,3.0,0.0,2.0,266.0,0.0,7.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_221/stochastic-volatility.stan,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,9.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,7.0,2.0,7.0,0.0,2.0,0.0,2.0,5.0,244.0,0.0,0.0,512.0,5.0,0.0,2.0,0.0,2.0,266.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_145/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,12.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,10.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,245.0,0.0,0.0,515.0,5.0,0.0,3.0,0.0,2.0,266.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_137/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,11.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,10.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,73.0,0.0,0.0,140.0,4.0,0.0,4.0,0.0,2.0,63.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_40/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,241.0,0.0,0.0,510.0,3.0,0.0,4.0,0.0,1.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_576/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,6.0,2.0,5.0,0.0,1.0,0.0,2.0,6.0,241.0,0.0,0.0,510.0,3.0,0.0,4.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_135/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,5.0,6.0,3.0,5.0,0.0,1.0,0.0,2.0,6.0,234.0,0.0,0.0,510.0,4.0,0.0,4.0,0.0,2.0,273.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_188/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,243.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_581/stochastic-volatility.stan,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,5.0,8.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,234.0,0.0,0.0,510.0,4.0,0.0,4.0,0.0,2.0,273.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_356/stochastic-volatility.stan,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,9.0,6.0,3.0,8.0,0.0,2.0,0.0,1.0,7.0,248.0,0.0,0.0,516.0,8.0,0.0,3.0,0.0,2.0,266.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_530/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,7.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,509.0,0.0,0.0,512.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_125/stochastic-volatility.stan,1.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,11.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,6.0,6.0,3.0,6.0,0.0,2.0,0.0,1.0,6.0,39.0,0.0,0.0,74.0,5.0,0.0,3.0,0.0,2.0,32.0,0.0,5.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_437/stochastic-volatility.stan,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,6.0,6.0,3.0,9.0,0.0,1.0,0.0,1.0,3.0,245.0,0.0,0.0,513.0,4.0,0.0,3.0,0.0,1.0,266.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_421/stochastic-volatility.stan,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,13.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,6.0,9.0,3.0,8.0,0.0,3.0,0.0,2.0,6.0,247.0,0.0,0.0,516.0,6.0,0.0,3.0,0.0,2.0,266.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
programs/timeseries_mutants_7/progs20190621-205413661279/progs20190621-205413661279_prob_rand_475/stochastic-volatility.stan,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,10.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,5.0,8.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,241.0,0.0,0.0,510.0,4.0,0.0,4.0,0.0,2.0,266.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
